Rental ID,Customer Name,Country,Rental Start Date,Rental End Date,Car Type,Rental Source,Total Cost,Payment Status,Cancellation Status,Revenue
R47158,Mark King DVM,New Zealand,2023-06-02 00:00:00,2023-06-05 00:00:00,SUV,Third-party,207.91,Pending,Cancelled,0
R35242,Brian Lewis,Lesotho,2023-05-01 00:00:00,2023-05-02 00:00:00,SUV,Online,377.95,Paid,Cancelled,0
R11116,Kristi Martin,Moldova,2023-07-31 00:00:00,2023-08-01 00:00:00,SUV,Online,83.23,Paid,Not Cancelled,74.23
R79590,Douglas Hunter,Micronesia,2023-08-10 00:00:00,2023-08-15 00:00:00,SUV,Third-party,269.4,Paid,Cancelled,0
R48529,Sara Warren,Mongolia,2023-03-14 00:00:00,2023-03-15 00:00:00,SUV,In-Store,151.1,Paid,Cancelled,0
R30600,Michael Hutchinson,Samoa,2023-03-05 00:00:00,2023-03-07 00:00:00,SUV,Third-party,446.96,Paid,Cancelled,0
R07349,Laurie Orr,Ukraine,2023-03-31 00:00:00,2023-04-04 00:00:00,Hatchback,Online,329.92,Paid,Not Cancelled,154.92
R86824,Ricky Stevenson,Marshall Islands,2023-01-04 00:00:00,2023-01-07 00:00:00,Sedan,Third-party,345.34,Paid,Cancelled,0
R73274,Sylvia Garcia,Antarctica (the territory South of 60 deg S),2023-09-14 00:00:00,2023-09-17 00:00:00,Coupe,Online,128.59,Paid,Cancelled,0
R92438,Karen Graves,Angola,2023-11-18 00:00:00,2023-11-21 00:00:00,Hatchback,Online,53.95,Paid,Cancelled,0
R47277,Kevin Krause,Dominican Republic,2023-11-16 00:00:00,2023-11-21 00:00:00,Coupe,Online,95.38,Pending,Not Cancelled,224.38
R42339,Rachel Carpenter,Eritrea,2023-12-01 00:00:00,2023-12-06 00:00:00,Coupe,In-Store,109.46,Paid,Not Cancelled,100.46
R31166,Alyssa White,Togo,2023-11-22 00:00:00,2023-11-22 00:00:00,Sedan,Third-party,153.5,Pending,Not Cancelled,-94.5
R95267,Jon Reilly,Guyana,2023-05-22 00:00:00,2023-05-24 00:00:00,Sedan,Online,218.86,Paid,Not Cancelled,-306.14
R13548,Kristin Harper,Central African Republic,2023-03-06 00:00:00,2023-03-11 00:00:00,Sedan,Third-party,402.65,Paid,Not Cancelled,892.65
R37627,Jeremy Brown,United States Virgin Islands,2023-11-03 00:00:00,2023-11-03 00:00:00,Hatchback,Online,444.2,Pending,Cancelled,0
R07707,Ann Clay,Nigeria,2023-01-11 00:00:00,2023-01-11 00:00:00,Coupe,Online,205.4,Paid,Not Cancelled,193.4
R34395,Hannah Roman,Cayman Islands,2023-07-21 00:00:00,2023-07-21 00:00:00,SUV,In-Store,117.14,Paid,Not Cancelled,-391.86
R08515,Courtney Bailey,Montenegro,2023-11-04 00:00:00,2023-11-05 00:00:00,Hatchback,Online,273.82,Paid,Not Cancelled,509.82
R50911,Stephanie Aguilar,Paraguay,2023-04-12 00:00:00,2023-04-18 00:00:00,Hatchback,In-Store,345.96,Paid,Not Cancelled,76.96
R77928,Jeffrey Frye,Zimbabwe,2023-08-09 00:00:00,2023-08-14 00:00:00,Sedan,In-Store,386.06,Pending,Not Cancelled,41.06
R23728,Linda Moore,Gambia,2023-01-20 00:00:00,2023-01-26 00:00:00,Hatchback,Online,123.4,Paid,Not Cancelled,80.4
R00215,Manuel Pitts,Sudan,2023-07-25 00:00:00,2023-07-25 00:00:00,Coupe,Online,339.63,Paid,Not Cancelled,58.63
R36906,Timothy Peters,Cuba,2023-01-12 00:00:00,2023-01-18 00:00:00,Convertible,In-Store,353.12,Pending,Not Cancelled,830.12
R86081,Maria Anthony,Mozambique,2023-03-04 00:00:00,2023-03-05 00:00:00,SUV,Third-party,211.25,Pending,Not Cancelled,537.25
R89107,Cassandra Powers,Burkina Faso,2023-02-12 00:00:00,2023-02-13 00:00:00,Hatchback,Online,227.45,Paid,Not Cancelled,-383.55
R15989,Melanie Carter,British Indian Ocean Territory (Chagos Archipelago),2023-11-20 00:00:00,2023-11-26 00:00:00,Hatchback,Online,243.12,Pending,Not Cancelled,-384.88
R76599,Glenda Glass,Antarctica (the territory South of 60 deg S),2023-08-15 00:00:00,2023-08-15 00:00:00,Hatchback,Third-party,66.77,Paid,Not Cancelled,-60.23
R18309,Tiffany Combs,Cocos (Keeling) Islands,2023-04-07 00:00:00,2023-04-11 00:00:00,Hatchback,Online,87.07,Paid,Not Cancelled,-568.93
R98242,Melissa Barber,Chile,2023-04-23 00:00:00,2023-04-27 00:00:00,SUV,Online,357.08,Pending,Cancelled,0
R51465,Allison Perez,Tokelau,2023-08-20 00:00:00,2023-08-21 00:00:00,Coupe,Third-party,270.98,Paid,Cancelled,0
R66973,Cody King,Libyan Arab Jamahiriya,2023-02-13 00:00:00,2023-02-18 00:00:00,Hatchback,Online,447.59,Paid,Cancelled,0
R56076,David Brown,United Kingdom,2023-09-06 00:00:00,2023-09-10 00:00:00,Convertible,In-Store,65.2,Pending,Not Cancelled,-421.8
R95875,Shawn Webb,Christmas Island,2023-06-26 00:00:00,2023-06-30 00:00:00,Convertible,Online,429.88,Paid,Not Cancelled,595.88
R95947,Erin Contreras,Cameroon,2023-07-09 00:00:00,2023-07-12 00:00:00,Hatchback,In-Store,419.25,Paid,Cancelled,0
R37264,Bryan Cardenas,Guinea-Bissau,2023-04-19 00:00:00,2023-04-19 00:00:00,Coupe,In-Store,65.96,Paid,Cancelled,0
R65719,Jody Butler,Serbia,2023-09-10 00:00:00,2023-09-15 00:00:00,Hatchback,In-Store,207.08,Pending,Cancelled,0
R90774,Briana Johnson,French Polynesia,2023-06-11 00:00:00,2023-06-11 00:00:00,Convertible,In-Store,361.22,Pending,Not Cancelled,-77.78
R76931,Jeffrey Andersen,Armenia,2023-12-04 00:00:00,2023-12-04 00:00:00,Coupe,Online,349.91,Pending,Not Cancelled,-167.09
R24768,Michael Davis,Saint Lucia,2023-05-30 00:00:00,2023-06-05 00:00:00,SUV,Online,406.78,Paid,Cancelled,0
R12174,Stephanie Mora,Myanmar,2023-01-21 00:00:00,2023-01-24 00:00:00,Coupe,In-Store,171.17,Paid,Not Cancelled,-411.83
R67071,Stephen Mccall,Iceland,2023-04-13 00:00:00,2023-04-16 00:00:00,Hatchback,Online,286.95,Paid,Not Cancelled,150.95
R43179,Seth Gutierrez,Sudan,2023-03-22 00:00:00,2023-03-26 00:00:00,Coupe,Online,490.03,Pending,Cancelled,0
R54709,Jordan Moore,Peru,2023-02-26 00:00:00,2023-02-26 00:00:00,SUV,Online,338.63,Pending,Not Cancelled,125.63
R66037,Sydney Marquez,Cote d'Ivoire,2023-03-09 00:00:00,2023-03-13 00:00:00,Hatchback,In-Store,154.28,Paid,Cancelled,0
R62042,Toni Ford,Chad,2023-12-05 00:00:00,2023-12-05 00:00:00,SUV,Online,247.03,Pending,Not Cancelled,523.03
R83955,Shannon Davis,Nauru,2023-03-15 00:00:00,2023-03-17 00:00:00,Convertible,Online,158.82,Pending,Cancelled,0
R07082,Keith Dunlap,Saint Helena,2023-03-02 00:00:00,2023-03-04 00:00:00,Hatchback,Third-party,430.64,Pending,Cancelled,0
R32148,John Davis,Timor-Leste,2023-05-16 00:00:00,2023-05-19 00:00:00,SUV,Third-party,470.74,Paid,Not Cancelled,408.74
R84716,Larry Jimenez,Argentina,2023-08-31 00:00:00,2023-09-03 00:00:00,SUV,In-Store,297.42,Paid,Cancelled,0
R22795,Anthony Clark,Algeria,2023-12-03 00:00:00,2023-12-04 00:00:00,SUV,Online,116.19,Paid,Cancelled,0
R66761,David Rhodes,Romania,2023-07-18 00:00:00,2023-07-23 00:00:00,Convertible,Third-party,319.97,Pending,Not Cancelled,483.97
R36229,Zachary Pitts,Zambia,2023-09-22 00:00:00,2023-09-28 00:00:00,Sedan,In-Store,358.74,Pending,Not Cancelled,227.74
R02406,Angela Long,Benin,2024-01-01 00:00:00,2024-01-07 00:00:00,SUV,Online,178.25,Pending,Cancelled,0
R71730,Judy Snyder,Norfolk Island,2023-06-04 00:00:00,2023-06-09 00:00:00,SUV,Third-party,387.98,Paid,Not Cancelled,723.98
R19734,Steven Torres,British Indian Ocean Territory (Chagos Archipelago),2023-05-17 00:00:00,2023-05-21 00:00:00,SUV,Online,177.4,Pending,Cancelled,0
R32985,Felicia Hensley,Guadeloupe,2023-11-01 00:00:00,2023-11-01 00:00:00,Hatchback,Online,65.94,Pending,Cancelled,0
R17552,Tanya Day,Serbia,2023-09-01 00:00:00,2023-09-04 00:00:00,Coupe,In-Store,224.14,Pending,Not Cancelled,-365.86
R66635,Jonathan Page,Bolivia,2023-05-13 00:00:00,2023-05-17 00:00:00,Coupe,Third-party,386.73,Paid,Not Cancelled,-148.27
R24151,Shannon Gardner,Saint Lucia,2023-12-03 00:00:00,2023-12-05 00:00:00,Hatchback,Third-party,169.3,Paid,Cancelled,0
R15585,Dr. Tina Cooper PhD,Iceland,2023-04-26 00:00:00,2023-04-26 00:00:00,Coupe,In-Store,292.18,Pending,Cancelled,0
R82309,Paul Donovan MD,Egypt,2023-01-12 00:00:00,2023-01-16 00:00:00,SUV,Online,454.36,Paid,Not Cancelled,450.36
R80948,Isabel Murillo,Falkland Islands (Malvinas),2023-05-18 00:00:00,2023-05-20 00:00:00,Sedan,In-Store,293.12,Paid,Not Cancelled,-209.88
R81087,Heather Brown,Japan,2023-05-14 00:00:00,2023-05-17 00:00:00,Convertible,Third-party,347.59,Pending,Not Cancelled,508.59
R98573,Martin Hull,Ecuador,2023-08-12 00:00:00,2023-08-17 00:00:00,Convertible,Online,228.91,Paid,Cancelled,0
R83873,Cathy Thornton,Mauritius,2023-08-13 00:00:00,2023-08-19 00:00:00,SUV,Online,75.35,Pending,Cancelled,0
R87091,Maria Powell,Comoros,2023-07-24 00:00:00,2023-07-24 00:00:00,Convertible,Online,283.3,Paid,Not Cancelled,430.3
R33882,Michael Martin,Congo,2023-11-02 00:00:00,2023-11-06 00:00:00,Hatchback,Third-party,289.67,Paid,Cancelled,0
R97906,Christina Oneill,Sudan,2023-02-13 00:00:00,2023-02-13 00:00:00,Coupe,In-Store,347.93,Paid,Cancelled,0
R46254,Kyle Dickerson,Eritrea,2023-11-10 00:00:00,2023-11-13 00:00:00,Hatchback,Online,216.62,Paid,Not Cancelled,-92.38
R66405,Jodi Hall,Libyan Arab Jamahiriya,2023-09-01 00:00:00,2023-09-02 00:00:00,Coupe,Third-party,376.25,Pending,Not Cancelled,544.25
R70413,Matthew Mendoza,Zimbabwe,2023-03-21 00:00:00,2023-03-27 00:00:00,Sedan,Third-party,275.42,Pending,Cancelled,0
R91944,Lucas Hernandez,Ghana,2023-03-25 00:00:00,2023-03-29 00:00:00,SUV,Third-party,396.27,Pending,Not Cancelled,-158.73
R12893,Alex Thompson,Libyan Arab Jamahiriya,2023-09-07 00:00:00,2023-09-12 00:00:00,Coupe,Third-party,266.25,Paid,Not Cancelled,766.25
R75661,Shawn Parker,Indonesia,2023-02-27 00:00:00,2023-02-28 00:00:00,Hatchback,In-Store,129.56,Paid,Cancelled,0
R58272,Christine Hanson,French Guiana,2023-06-08 00:00:00,2023-06-12 00:00:00,Coupe,In-Store,320.08,Paid,Not Cancelled,383.08
R10682,Rachael Krueger,Philippines,2023-04-04 00:00:00,2023-04-07 00:00:00,Hatchback,Third-party,57.59,Pending,Not Cancelled,-223.41
R07285,Andrew Freeman,Isle of Man,2023-05-07 00:00:00,2023-05-13 00:00:00,SUV,Third-party,495.3,Paid,Not Cancelled,788.3
R96133,Francisco Harris,Netherlands Antilles,2023-04-10 00:00:00,2023-04-14 00:00:00,SUV,Online,278.93,Paid,Not Cancelled,470.93
R54812,Jason Bray,Turkmenistan,2023-11-26 00:00:00,2023-11-28 00:00:00,Hatchback,In-Store,240.26,Paid,Cancelled,0
R24618,Melissa Mclaughlin,Western Sahara,2023-02-10 00:00:00,2023-02-14 00:00:00,Sedan,In-Store,222.97,Paid,Not Cancelled,12.97
R79556,Donald Lewis,Cambodia,2023-02-25 00:00:00,2023-03-02 00:00:00,Coupe,Online,93.71,Paid,Cancelled,0
R77125,Gordon Foster,Maldives,2023-08-19 00:00:00,2023-08-23 00:00:00,Coupe,Third-party,445.84,Pending,Not Cancelled,450.84
R31658,Ryan Foster,Wallis and Futuna,2023-01-04 00:00:00,2023-01-10 00:00:00,Hatchback,Third-party,236.93,Pending,Cancelled,0
R39388,Mark Fowler,Isle of Man,2023-11-10 00:00:00,2023-11-10 00:00:00,Hatchback,In-Store,346.61,Pending,Cancelled,0
R11010,Brittney Wood,Mozambique,2023-10-25 00:00:00,2023-10-30 00:00:00,Sedan,In-Store,325.33,Pending,Not Cancelled,462.33
R35402,Michael Oconnell,Sweden,2023-12-03 00:00:00,2023-12-07 00:00:00,Convertible,Online,153.49,Pending,Cancelled,0
R04275,Thomas Turner,Congo,2023-08-20 00:00:00,2023-08-22 00:00:00,Coupe,Online,324.68,Pending,Not Cancelled,96.68
R55346,Darlene Shepherd,Martinique,2023-04-04 00:00:00,2023-04-10 00:00:00,SUV,In-Store,168.53,Pending,Not Cancelled,-287.47
R91719,Jennifer Rivera,Luxembourg,2023-06-12 00:00:00,2023-06-16 00:00:00,Sedan,Third-party,295.62,Paid,Cancelled,0
R51379,Fred Camacho,Argentina,2023-06-07 00:00:00,2023-06-13 00:00:00,Convertible,Online,397.54,Paid,Cancelled,0
R43255,Andrea Mooney,Bahrain,2023-04-08 00:00:00,2023-04-13 00:00:00,Sedan,Third-party,455.11,Pending,Not Cancelled,845.11
R61772,Michael Hall,Niue,2023-11-19 00:00:00,2023-11-19 00:00:00,Hatchback,Online,119.18,Pending,Cancelled,0
R49492,Logan Callahan,Uruguay,2023-01-20 00:00:00,2023-01-23 00:00:00,Convertible,Third-party,195.58,Pending,Not Cancelled,68.58
R42727,Jose Villarreal,Micronesia,2023-09-25 00:00:00,2023-09-30 00:00:00,SUV,Third-party,96.26,Pending,Not Cancelled,-516.74
R65572,Jeffrey Gonzalez,Congo,2024-01-01 00:00:00,2024-01-04 00:00:00,SUV,Third-party,460.82,Paid,Not Cancelled,-21.18
R08273,Marvin Todd,Guernsey,2023-06-01 00:00:00,2023-06-03 00:00:00,Hatchback,In-Store,206.95,Paid,Cancelled,0
R41347,Debbie Smith,Croatia,2023-09-20 00:00:00,2023-09-25 00:00:00,Hatchback,In-Store,341.33,Paid,Cancelled,0
R69232,Bonnie Hayes,Cape Verde,2023-07-05 00:00:00,2023-07-05 00:00:00,Convertible,Online,341.72,Paid,Not Cancelled,46.72
R71285,John Mcknight,Trinidad and Tobago,2023-06-21 00:00:00,2023-06-23 00:00:00,Hatchback,In-Store,52.46,Paid,Cancelled,0
R02792,Charles Rivas,Maldives,2023-07-17 00:00:00,2023-07-23 00:00:00,SUV,Online,358.36,Pending,Not Cancelled,349.36
R16309,Richard Paul,Suriname,2023-09-25 00:00:00,2023-10-01 00:00:00,Sedan,In-Store,478.85,Paid,Not Cancelled,558.85
R60245,Timothy Cortez,Netherlands Antilles,2023-12-01 00:00:00,2023-12-07 00:00:00,SUV,Online,428.66,Pending,Cancelled,0
R04925,Lauren Arnold,Aruba,2023-04-29 00:00:00,2023-05-04 00:00:00,SUV,Online,62.68,Pending,Not Cancelled,-281.32
R04534,Jeremy Howard,Poland,2023-01-10 00:00:00,2023-01-16 00:00:00,Convertible,Online,137.46,Pending,Not Cancelled,455.46
R48044,Robert Martinez,Bahamas,2023-08-13 00:00:00,2023-08-16 00:00:00,Sedan,Third-party,370.57,Pending,Cancelled,0
R84495,Mark Johnston,Romania,2023-03-09 00:00:00,2023-03-11 00:00:00,Hatchback,Third-party,235.3,Pending,Not Cancelled,63.3
R56581,Katherine Phillips,Samoa,2023-05-21 00:00:00,2023-05-24 00:00:00,Sedan,In-Store,452.63,Pending,Not Cancelled,460.63
R64757,Mr. Troy Davis,Cayman Islands,2023-12-20 00:00:00,2023-12-23 00:00:00,Coupe,Third-party,258.59,Paid,Cancelled,0
R65756,Mr. Antonio Bauer,Dominica,2023-06-22 00:00:00,2023-06-24 00:00:00,Convertible,Online,474.17,Pending,Not Cancelled,472.17
R17046,Andrew Wyatt,Mayotte,2023-01-17 00:00:00,2023-01-19 00:00:00,Convertible,Third-party,318.26,Paid,Not Cancelled,-174.74
R84207,Jason Colon,Cambodia,2023-08-15 00:00:00,2023-08-16 00:00:00,Hatchback,In-Store,455.43,Paid,Cancelled,0
R94838,Amanda Moss,Armenia,2023-10-21 00:00:00,2023-10-26 00:00:00,SUV,Online,101.18,Paid,Cancelled,0
R39010,Chelsea Lin,Palestinian Territory,2023-10-26 00:00:00,2023-10-28 00:00:00,Hatchback,Third-party,496.2,Pending,Cancelled,0
R10867,Matthew Wilson,Gibraltar,2023-02-09 00:00:00,2023-02-15 00:00:00,Convertible,Online,127.58,Paid,Cancelled,0
R52651,Colleen West,Cook Islands,2023-04-06 00:00:00,2023-04-10 00:00:00,Hatchback,Third-party,404.39,Paid,Cancelled,0
R73653,Jesus Walker,Heard Island and McDonald Islands,2023-12-20 00:00:00,2023-12-23 00:00:00,Hatchback,Third-party,276.98,Pending,Cancelled,0
R33061,Christina Gutierrez,Sweden,2023-11-06 00:00:00,2023-11-08 00:00:00,Hatchback,Third-party,83.03,Pending,Cancelled,0
R27138,Jason Vaughn,Luxembourg,2023-03-18 00:00:00,2023-03-24 00:00:00,Sedan,In-Store,145.53,Pending,Cancelled,0
R30790,Patty Dean,Pitcairn Islands,2024-01-01 00:00:00,2024-01-05 00:00:00,Hatchback,Online,441.01,Paid,Cancelled,0
R87872,Chad Obrien,Colombia,2023-11-17 00:00:00,2023-11-20 00:00:00,SUV,Online,410.94,Paid,Cancelled,0
R32440,Cheryl Moore,Mayotte,2023-08-05 00:00:00,2023-08-07 00:00:00,SUV,Third-party,75.46,Pending,Not Cancelled,523.46
R21466,Christopher Anderson,Saint Vincent and the Grenadines,2023-11-13 00:00:00,2023-11-19 00:00:00,Convertible,In-Store,249.26,Pending,Not Cancelled,471.26
R66658,Kristin Frederick,Pakistan,2023-06-04 00:00:00,2023-06-10 00:00:00,Coupe,Third-party,403.19,Paid,Not Cancelled,-81.81
R67810,Lauren Foster,Korea,2023-12-05 00:00:00,2023-12-07 00:00:00,Sedan,Third-party,280.01,Paid,Not Cancelled,578.01
R80980,Christina Garcia,French Polynesia,2023-10-05 00:00:00,2023-10-11 00:00:00,SUV,Third-party,374.16,Paid,Not Cancelled,105.16
R03529,Lori Smith,Venezuela,2023-12-15 00:00:00,2023-12-16 00:00:00,Coupe,In-Store,454.19,Paid,Cancelled,0
R93005,Alicia Lewis,Greece,2023-04-22 00:00:00,2023-04-28 00:00:00,Convertible,In-Store,137.52,Pending,Cancelled,0
R52676,Jacob Mcpherson,Bahamas,2023-10-24 00:00:00,2023-10-29 00:00:00,Coupe,Online,132.64,Pending,Not Cancelled,-100.36
R95171,Denise Kim,Namibia,2023-04-06 00:00:00,2023-04-12 00:00:00,Hatchback,Third-party,194.12,Paid,Cancelled,0
R03569,Amanda Burns,Swaziland,2023-08-07 00:00:00,2023-08-12 00:00:00,Convertible,In-Store,114.19,Pending,Cancelled,0
R49533,Craig Aguilar,Estonia,2023-06-16 00:00:00,2023-06-20 00:00:00,Coupe,In-Store,383.42,Paid,Not Cancelled,883.42
R05969,Shawn Armstrong,Yemen,2023-02-10 00:00:00,2023-02-15 00:00:00,Hatchback,Third-party,111.18,Paid,Not Cancelled,173.18
R16119,Corey Webster,Ethiopia,2023-04-17 00:00:00,2023-04-22 00:00:00,Sedan,Online,402.63,Paid,Cancelled,0
R60707,Wayne Hill,Monaco,2023-12-18 00:00:00,2023-12-20 00:00:00,Coupe,Third-party,104.7,Paid,Cancelled,0
R98213,James Crawford,Guatemala,2023-01-25 00:00:00,2023-01-28 00:00:00,SUV,Third-party,337.38,Paid,Cancelled,0
R64360,Luis York,Estonia,2023-09-04 00:00:00,2023-09-07 00:00:00,Sedan,Online,137.9,Pending,Cancelled,0
R96724,Amber Edwards,Romania,2023-04-27 00:00:00,2023-04-27 00:00:00,Convertible,Third-party,238.45,Paid,Not Cancelled,-372.55
R42716,Margaret Campbell,Cote d'Ivoire,2023-12-25 00:00:00,2023-12-25 00:00:00,Hatchback,In-Store,203.38,Paid,Cancelled,0
R82326,Regina Levine,Kuwait,2023-01-29 00:00:00,2023-02-01 00:00:00,SUV,In-Store,244.7,Pending,Cancelled,0
R96697,Alicia Navarro,Sweden,2023-05-31 00:00:00,2023-05-31 00:00:00,Convertible,Third-party,480.09,Paid,Cancelled,0
R66563,Katie Schultz,Cuba,2023-01-10 00:00:00,2023-01-13 00:00:00,SUV,In-Store,283.05,Pending,Not Cancelled,477.05
R71850,Nicholas Hunter,Belize,2023-11-12 00:00:00,2023-11-14 00:00:00,Hatchback,Third-party,109.1,Pending,Cancelled,0
R95177,Gordon Johnson,Spain,2023-01-09 00:00:00,2023-01-09 00:00:00,SUV,Third-party,250.14,Pending,Cancelled,0
R45363,Daniel Chapman,Madagascar,2023-02-09 00:00:00,2023-02-09 00:00:00,Sedan,In-Store,299.27,Paid,Not Cancelled,357.27
R66146,Christopher Crawford,United Arab Emirates,2023-07-20 00:00:00,2023-07-26 00:00:00,SUV,Third-party,88.36,Paid,Not Cancelled,-486.64
R95467,Sandra Kerr,Sweden,2023-01-10 00:00:00,2023-01-10 00:00:00,Convertible,Third-party,484.44,Pending,Cancelled,0
R84163,Samuel Noble,Sierra Leone,2023-02-17 00:00:00,2023-02-21 00:00:00,Convertible,Third-party,343.56,Paid,Cancelled,0
R91538,Terry Taylor,Netherlands,2023-03-16 00:00:00,2023-03-21 00:00:00,Hatchback,Third-party,411.81,Paid,Cancelled,0
R60621,Jeremy Jackson,Northern Mariana Islands,2023-12-07 00:00:00,2023-12-12 00:00:00,Sedan,Online,299.46,Pending,Not Cancelled,573.46
R76227,Christina Andrews,Lithuania,2023-05-14 00:00:00,2023-05-18 00:00:00,Hatchback,Third-party,111.93,Paid,Not Cancelled,-4.07
R40340,Patricia Thomas,Falkland Islands (Malvinas),2023-08-04 00:00:00,2023-08-06 00:00:00,Sedan,Online,149.38,Paid,Not Cancelled,-124.62
R86254,Ruben Lopez,Djibouti,2023-01-10 00:00:00,2023-01-10 00:00:00,Coupe,In-Store,87.06,Pending,Cancelled,0
R96390,Brian Long,Cote d'Ivoire,2024-01-03 00:00:00,2024-01-03 00:00:00,Sedan,Online,141.04,Paid,Not Cancelled,327.04
R16355,Lisa Cooper,El Salvador,2023-05-02 00:00:00,2023-05-05 00:00:00,Convertible,Online,100.53,Paid,Cancelled,0
R63709,Jessica Shepherd,Dominican Republic,2023-07-11 00:00:00,2023-07-14 00:00:00,Coupe,Online,70.56,Pending,Not Cancelled,-214.44
R09524,Reginald Evans,Uganda,2023-07-06 00:00:00,2023-07-07 00:00:00,SUV,In-Store,132.56,Paid,Not Cancelled,242.56
R04062,Amy Harrison,India,2023-09-22 00:00:00,2023-09-28 00:00:00,Sedan,In-Store,300.29,Paid,Cancelled,0
R52483,Sara Williams,Czech Republic,2023-05-15 00:00:00,2023-05-16 00:00:00,Convertible,In-Store,194.06,Paid,Cancelled,0
R19353,Tyler Conner,United States Virgin Islands,2023-11-30 00:00:00,2023-11-30 00:00:00,Convertible,Online,53.29,Paid,Cancelled,0
R51607,Angela Hansen,Tonga,2023-01-16 00:00:00,2023-01-16 00:00:00,Sedan,Online,437.73,Paid,Cancelled,0
R85482,Larry Boyle,Tokelau,2023-07-15 00:00:00,2023-07-15 00:00:00,Sedan,In-Store,178.58,Pending,Not Cancelled,118.58
R93688,Grace Brennan,Vanuatu,2023-07-19 00:00:00,2023-07-22 00:00:00,Convertible,Third-party,475.3,Paid,Cancelled,0
R22715,Scott Jacobs,Thailand,2023-12-17 00:00:00,2023-12-21 00:00:00,Sedan,Online,399.59,Paid,Cancelled,0
R99607,Thomas Johnson Jr.,Azerbaijan,2023-10-13 00:00:00,2023-10-18 00:00:00,SUV,In-Store,395.59,Paid,Not Cancelled,-233.41
R13793,Erin Lucas,Djibouti,2023-10-19 00:00:00,2023-10-22 00:00:00,Sedan,Third-party,428.4,Paid,Not Cancelled,-86.6
R23386,Cody Lamb,Saint Pierre and Miquelon,2023-06-23 00:00:00,2023-06-29 00:00:00,Convertible,Third-party,312.99,Pending,Cancelled,0
R35091,Tanner Anderson,Belize,2023-10-10 00:00:00,2023-10-15 00:00:00,Convertible,Third-party,61.28,Paid,Cancelled,0
R24839,Nicole Rivers,Thailand,2023-10-30 00:00:00,2023-11-02 00:00:00,Convertible,In-Store,266.57,Pending,Not Cancelled,-50.43
R47501,Gina Lopez,Grenada,2023-11-12 00:00:00,2023-11-14 00:00:00,SUV,Online,442.41,Pending,Not Cancelled,-51.59
R70891,Alexandra Rivas,El Salvador,2023-02-11 00:00:00,2023-02-15 00:00:00,SUV,Online,66.28,Paid,Cancelled,0
R21846,David Thompson,France,2023-08-25 00:00:00,2023-08-30 00:00:00,Coupe,Online,107.47,Pending,Cancelled,0
R42994,Kathryn Conley,Nepal,2023-01-09 00:00:00,2023-01-10 00:00:00,Convertible,Third-party,414.64,Pending,Cancelled,0
R34032,Larry Franklin,Guernsey,2023-12-31 00:00:00,2024-01-05 00:00:00,Convertible,In-Store,216.44,Pending,Cancelled,0
R16954,Mr. Jeremy Ward MD,Sierra Leone,2023-09-17 00:00:00,2023-09-19 00:00:00,Sedan,In-Store,192.8,Pending,Cancelled,0
R30081,Jennifer Richardson,Solomon Islands,2023-01-19 00:00:00,2023-01-22 00:00:00,Hatchback,In-Store,192.52,Pending,Not Cancelled,-145.48
R38280,Tiffany Griffith,Colombia,2023-04-27 00:00:00,2023-04-30 00:00:00,SUV,Online,214.04,Paid,Not Cancelled,704.04
R07754,Charlene Garcia,Portugal,2023-01-31 00:00:00,2023-02-06 00:00:00,Hatchback,Online,60.01,Paid,Not Cancelled,-384.99
R05748,Lisa Harper,Cambodia,2023-08-11 00:00:00,2023-08-11 00:00:00,SUV,Online,355.8,Pending,Not Cancelled,573.8
R38225,Makayla Gordon,Estonia,2023-08-17 00:00:00,2023-08-21 00:00:00,Sedan,Third-party,143.8,Pending,Cancelled,0
R40605,Monica Flores,Lao People's Democratic Republic,2023-03-21 00:00:00,2023-03-25 00:00:00,Sedan,Third-party,397.42,Pending,Not Cancelled,-133.58
R59357,Mrs. Kelly Hill,Uzbekistan,2023-07-21 00:00:00,2023-07-27 00:00:00,Sedan,Third-party,68.52,Paid,Not Cancelled,298.52
R28214,Sherri Hall,Bermuda,2023-05-04 00:00:00,2023-05-06 00:00:00,SUV,Third-party,251.74,Pending,Not Cancelled,595.74
R36193,Monica Patterson,Suriname,2023-11-19 00:00:00,2023-11-24 00:00:00,Convertible,Online,282.34,Pending,Not Cancelled,-304.66
